logLD50,sigma,n_obs,Response,Response_Unit,Endpoint,smiles,LD50_class
2.68124123737559,0.001,1,480,mg/kg,LD50,Cl.c1ccc(C2CN3CCSC3=N2)cc1,1
2.27875360095283,0.001,1,190,mg/kg,LD50,Cl.c1cc2c(c(NC3=NCCN3)c1)CCCC2,1
2.49136169383427,0.001,1,310,mg/kg,LD50,Cl.c1ccc(C2(c3ccccc3)OCC(C3CCCCN3)O2)cc1,1
3.30102999566398,1.001,1,2000,mg/kg,LD50,C=CCSc1nc2ccc(Cc3ccccc3)cc2[nH]1.Cl,2
2.87794695162919,0.001,1,755,mg/kg,LD50,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1.Cl,2
1,1.001,1,10,mg/kg,LD50,CC(C)(C)c1ccc(OC(=O)C2CCC(CNC(=N)N)CC2)cc1.Cl,0
3.40654018043396,0.001,1,2550,mg/kg,LD50,CC(C)(C)C1CCC(NCCC(c2ccccc2)c2ccccc2)CC1.Cl,2
2.48572142648158,0.001,1,306,mg/kg,LD50,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1.Cl,1
3.11394335230684,0.001,1,1300,mg/kg,LD50,CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl.Cl,2
3.12385164096709,0.001,1,1330,mg/kg,LD50,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,2
3.03662889536216,0.001,1,1088,mg/kg,LD50,CC(C)(C)NCC(O)COc1ccccc1OCC1CCCO1.Cl,2
1.93449845124357,0.001,1,86,mg/kg,LD50,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1.Cl,1
2.84509804001426,0.001,1,700,mg/kg,LD50,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl,2
2.17609125905568,0.001,1,150,mg/kg,LD50,CC(C)(N)Cc1ccc(Cl)cc1.Cl,1
2.27415784926368,0.001,1,188,mg/kg,LD50,CC(C)(N)Cc1ccccc1.Cl,1
2.52113808370404,0.001,1,332,mg/kg,LD50,CC(C)(N)Cc1ccccc1Cl.Cl,1
3.09691001300806,0.001,1,1250,mg/kg,LD50,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCc1cccc(CO)n1.Cl,2
2.60205999132796,1.001,1,400,mg/kg,LD50,CC(C)=CCC(C#N)(CCN1CCCC1)c1cccc2ccccc12.Cl,1
2.60205999132796,1.001,1,400,mg/kg,LD50,CC(C)=CCC(C#N)(CCN1CCOCC1)c1cccc2ccccc12.Cl,1
2.90308998699194,1.001,1,800,mg/kg,LD50,CC(C)=CCN(CC=C(C)C)CCC(C)(C#N)c1cccc2ccccc12.Cl,2
2.54777470538782,0.001,1,353,mg/kg,LD50,CC(C)=CCN(CC=C(C)C)CCC(C)(C(N)=O)c1cccc2ccccc12.Cl,1
2.90308998699194,1.001,1,800,mg/kg,LD50,CC(C)=CCN(CC=C(C)C)CCC(C#N)(c1ccc2ccccc2c1)C(C)C.Cl,2
2.90308998699194,1.001,1,800,mg/kg,LD50,CC(C)=CCN(CC=C(C)C)CCC(C#N)(c1cccc2ccccc12)C(C)C.Cl,2
2.95568775031351,0.001,1,903,mg/kg,LD50,Cc1nc(C(C)C)c(=O)[nH]c1C.Cl,2
3.83569057149243,0.001,1,6850,mg/kg,LD50,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl,3
1.98565097369095,0.001,1,96.75,mg/kg,LD50,CC(C)N(CCCl)C(C)C.Cl,1
1.76342799356294,0.001,1,58,mg/kg,LD50,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,1
2.79448804665917,0.001,1,623,mg/kg,LD50,CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1.Cl,2
2.99913054128737,0.001,1,998,mg/kg,LD50,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,2
2.79633260137594,0.128946684685941,2,840,mg/kg,LD50,CC(C)NCC(O)COc1cccc2ccccc12.Cl,2
2.96473092105363,0.001,1,922,mg/kg,LD50,CC(=O)c1cc2cccc(OCC(O)CNC(C)C)c2o1.Cl,2
3.26717172840301,0.001,1,1850,mg/kg,LD50,CC(C)NCC(O)COc1ccccc1C1CCCCC1.Cl,2
2.33041377334919,0.001,1,214,mg/kg,LD50,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,1
1.91381385238372,0.001,1,82,mg/kg,LD50,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21.Cl,1
3.30102999566398,0.001,1,2000,mg/kg,LD50,CC(c1ncnc(Cl)c1F)C(O)(Cn1cncn1)c1ccc(F)cc1F.Cl,2
2.5854607295085,0.001,1,385,mg/kg,LD50,C#CCN(C)C(C)Cc1ccccc1.Cl,1
2.61278385671974,0.001,1,410,mg/kg,LD50,CC(Cc1ccccc1)NCCCCl.Cl,1
2.81224469680037,0.001,1,649,mg/kg,LD50,CC(Cc1ccccc1)NCCN1CON=C1c1ccccc1.Cl,2
2.84509804001426,0.001,1,700,mg/kg,LD50,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C.Cl,2
3.19033169817029,0.001,1,1550,mg/kg,LD50,CC(CC1CCCCC1)NCCC(c1ccccc1)c1ccccc1.Cl,2
3.36097188372594,0.001,1,2296,mg/kg,LD50,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl,2
3.68124123737559,1.001,1,4800,mg/kg,LD50,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,2
3.32510498297141,0.001,1,2114,mg/kg,LD50,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,2
2.90417436828416,0.001,1,802,mg/kg,LD50,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1.Cl,2
2.77815125038364,0.001,1,600,mg/kg,LD50,CC(CN(C)C)CN1c2ccccc2OCOc2ccc(Cl)cc21.Cl,2
3.08635983067475,0.001,1,1220,mg/kg,LD50,CC(CN1c2ccccc2Sc2cccnc21)N(C)C.Cl,2
3.24303804868629,0.001,1,1750,mg/kg,LD50,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,2
2.80617997398389,0.001,1,640,mg/kg,LD50,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,2
2.51851393987789,0.001,1,330,mg/kg,LD50,Cc1cccc(C)c1OCC(C)N.Cl,1
2.68304703823885,0.001,1,482,mg/kg,LD50,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,1
2.65321251377534,0.001,1,450,mg/kg,LD50,CC1(C)COC(c2ccccc2)CN1.Cl,1
2.28780172993023,0.001,1,194,mg/kg,LD50,CC1=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1.Cl,1
2.81624129999178,0.001,1,655,mg/kg,LD50,Cc1ccc(N)cc1Cl.Cl,2
3.60205999132796,0.001,1,4000,mg/kg,LD50,CC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)[C@@H](NC(=O)C(N)c3ccccc3)[C@H]2SC1.Cl,2
3.34242268082221,0.001,1,2200,mg/kg,LD50,Cc1ncc2coc(OCCO)c2c1O.Cl,2
3.17609125905568,0.001,1,1500,mg/kg,LD50,Cc1ncc2cscc2c1O.Cl,2
2.91115760873998,0.001,1,815,mg/kg,LD50,Cc1nc(-c2cccnc2)sc1[N+](=O)[O-].Cl,2
2.82994669594164,0.001,1,676,mg/kg,LD50,Cc1ccc(OCC(O)CNC(C)(C)C)c2oc(=O)ccc12.Cl,2
-0.167491087293764,0.001,1,0.68,mg/kg,LD50,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,0
2.36172783601759,0.001,1,230,mg/kg,LD50,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1.Cl,1
3.20002926655377,0.001,1,1585,mg/kg,LD50,Cc1cc(C)c(N)cc1C.Cl,2
2.71432975974523,0.001,1,518,mg/kg,LD50,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1.Cl,2
3.31386722036915,0.001,1,2060,mg/kg,LD50,Cc1ccc2c(c1)c1c3n2CCNC3CCC1.Cl,2
3.09691001300806,0.001,1,1250,mg/kg,LD50,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl,2
3.10002573010786,0.001,1,1259,mg/kg,LD50,Cc1ccc(N)c(C)c1.Cl,2
3.10890312766731,0.001,1,1285,mg/kg,LD50,Cc1ccc(N)cc1.Cl,2
2.41830129131975,0.001,1,262,mg/kg,LD50,Cc1ccc(NN)cc1.Cl,1
2.69897000433602,0.001,1,500,mg/kg,LD50,Cc1cccc2sc(N)nc12.Cl,1
2.07918124604762,0.001,1,120,mg/kg,LD50,Cc1ccccc1-c1nnc(NN)s1.Cl,1
2.53147891704226,0.001,1,340,mg/kg,LD50,Cc1ccccc1OCC(O)CN1CC=CCC1.Cl,1
2.95424250943932,0.001,1,900,mg/kg,LD50,Cc1nc2cnc3ccccc3c2s1.Cl,2
2.26717172840301,0.001,1,185,mg/kg,LD50,Cc1nc2ccccc2c(=O)n1-c1ccc(Br)cc1.Cl,1
3.34242268082221,0.001,1,2200,mg/kg,LD50,Cc1nc2ccccc2n1Cc1ccc(Cl)cc1.Cl,2
2.05307844348342,0.001,1,113,mg/kg,LD50,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1.Cl,1
3.60205999132796,0.001,1,4000,mg/kg,LD50,Cc1ncc(CO)c(CO)c1O.Cl,2
3.47712125471966,0.001,1,3000,mg/kg,LD50,Cc1ncc(CS)c(CO)c1O.Cl,2
2.73957234445009,0.001,1,549,mg/kg,LD50,Cc1ncc(CS)c(CS)c1O.Cl,2
3.61172330800734,0.001,1,4090,mg/kg,LD50,CC1=NN(C(=N)N=C(N)N)C(C)(C)C1.Cl,2
2.30102999566398,0.001,1,200,mg/kg,LD50,CC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3.Cl,1
3.63848925695464,0.001,1,4350,mg/kg,LD50,CC1CC=NN1C(=N)NC(=N)N.Cl,2
3.36921585741014,0.001,1,2340,mg/kg,LD50,CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1.Cl,2
2.6232492903979,1.001,1,420,mg/kg,LD50,CC1CN(S(=O)(=O)c2cccc3cnccc23)CCN1.Cl,1
3.23248786635299,0.001,1,1708,mg/kg,LD50,CC1N(c2ccccc2)C(=O)c2ccccc2N1C(=O)CN1CCOCC1.Cl,2
2.21748394421391,0.001,1,165,mg/kg,LD50,CC1NCCOC1c1ccccc1.Cl,1
1.93449845124357,0.227486454644692,3,30,mg/kg,LD50,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,0
2.33243845991561,0.001,1,215,mg/kg,LD50,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1.Cl,1
2.47712125471966,0.001,1,300,mg/kg,LD50,CCC(=O)N(c1ccccc1)C1CCN2CC(c3ccccc3)c3ccccc3C2C1.Cl,1
2.40312052117582,0.001,1,253,mg/kg,LD50,CCC(=O)OC1(c2ccccc2)CCN(C)C1C.Cl,1
1.95424250943933,0.001,1,90,mg/kg,LD50,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1C.Cl,1
3.66275783168157,0.001,1,4600,mg/kg,LD50,CCC(C)N.Cl,2
2.90308998699194,1.001,1,800,mg/kg,LD50,CCC(C#N)(CCN(CC=C(C)C)CC=C(C)C)c1cccc2ccccc12.Cl,2
2.45178643552429,0.001,1,283,mg/kg,LD50,CCC(CCN(CC=C(C)C)CC=C(C)C)(C(N)=O)c1cccc2ccccc12.Cl,1
2.17026171539496,0.001,1,148,mg/kg,LD50,CCC(CN)=C(c1ccccc1)c1ccccc1.Cl,1
1.64345267648619,0.001,1,44,mg/kg,LD50,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1.Cl,0
3.17609125905568,0.001,1,1500,mg/kg,LD50,CCc1c(C)nc2cc(C)cc(C)n2c1=O.Cl,2
2.83884909073726,0.001,1,690,mg/kg,LD50,CCc1c(C)nc2cccc(C)n2c1=O.Cl,2
2.41664050733828,0.001,1,261,mg/kg,LD50,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2.Cl,1
2.8750612633917,0.001,1,750,mg/kg,LD50,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12.Cl,2
2.24303804868629,0.001,1,175,mg/kg,LD50,CCC(=O)OC1(c2ccccc2)CCN(C)CC1CC.Cl,1
3.7160033436348,0.132286449625196,3,3200,mg/kg,LD50,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,2
1.85733249643127,0.001,1,72,mg/kg,LD50,CCCC(C)(O)C1C[C@@]23C=CC1(OC)C1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5.Cl,1
2.44404479591808,0.001,1,278,mg/kg,LD50,CCCC(Cc1ccccc1)N1CCCC1.Cl,1
2.79239168949825,0.001,1,620,mg/kg,LD50,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1.Cl,2
2.36361197989214,0.001,1,231,mg/kg,LD50,CCCC1(c2cccc(O)c2)CCN(C)C1.Cl,1
3.47712125471966,0.501,2,3000,mg/kg,LD50,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,2
3.04139268515823,0.001,1,1100,mg/kg,LD50,CCCCc1c(C)nc2cccc(C)n2c1=O.Cl,2
2.62013605497376,0.001,1,417,mg/kg,LD50,CCCCCCCCc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,1
2.84948500216801,1.01557111534421,6,300,mg/kg,LD50,CCCCCCCCCCC(N)CO.Cl,1
3.29446622616159,0.001,1,1970,mg/kg,LD50,CCCCCCCCCCCCCCCCCC1=NCCN1.Cl,2
3.69992440274248,1.001,1,5011,mg/kg,LD50,CCCCCNCC(N)=O.Cl,3
3.53147891704226,0.001,1,3400,mg/kg,LD50,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl,2
4.14482319398989,0.001,1,13958,mg/kg,LD50,CCCCN1CCCC1C(O)=Nc1c(C)cc(C)cc1C.Cl,3
2.8494194137969,0.001,1,707,mg/kg,LD50,CCCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1.Cl,2
2.39794000867204,1.001,1,250,mg/kg,LD50,CCCNC(=O)c1cnc2cccc(C)n2c1=O.Cl,1
1.11394335230684,0.001,1,13,mg/kg,LD50,CCCNNc1ccccc1.Cl,0
3.30102999566398,0.001,1,2000,mg/kg,LD50,CCCOC(=O)NCCCN(C)C.Cl,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1.Cl,2
3.34103863167752,0.001,1,2193,mg/kg,LD50,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl,2
2.99563519459755,0.001,1,990,mg/kg,LD50,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O.Cl,2
3.33385014510255,0.001,1,2157,mg/kg,LD50,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1.Cl,2
2.32837960343874,0.001,1,213,mg/kg,LD50,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN.Cl,1
3.37051308959859,0.001,1,2347,mg/kg,LD50,CCN(CC)C(C)C(=O)c1ccc(NS(C)(=O)=O)cc1.Cl,2
2.60205999132796,0.001,1,400,mg/kg,LD50,CCN(CC)C(C)C(=O)c1ccccc1.Cl,1
3.23044892137827,0.001,1,1700,mg/kg,LD50,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21.Cl,2
2.30102999566398,0.001,1,200,mg/kg,LD50,CCN(CC)c1ccc(N)cc1.Cl,1
2.86628733908419,0.001,1,735,mg/kg,LD50,CCN(CC)CC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,2
2.93449845124357,0.001,1,860,mg/kg,LD50,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,2
1.69897000433602,0.001,1,50,mg/kg,LD50,CCN(CC)CCCl.Cl,0
2.81291335664286,0.001,1,650,mg/kg,LD50,CCN(CC)CCN(C)n1cc(-c2ccccc2)c2ccccc21.Cl,2
2.9903388547876,0.001,1,978,mg/kg,LD50,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21.Cl,2
2.93247376467715,0.001,1,856,mg/kg,LD50,CCN(CC)CCN=C(O)c1cc([N+](=O)[O-])c(N(C)C)cc1OC.Cl,2
3.24551266781415,0.001,1,1760,mg/kg,LD50,CCN(CC)CCN=C(O)COc1cc(OC)c(OC)c(OC)c1.Cl,2
3.68484536164441,0.001,1,4840,mg/kg,LD50,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC.Cl,2
2.26481782300954,0.001,1,184,mg/kg,LD50,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.Cl,1
2.11394335230684,0.001,1,130,mg/kg,LD50,CCN(CC)CCOC(=O)c1ccc(N)cc1O.Cl,1
3.69897000433602,1.001,1,5000,mg/kg,LD50,CCN(CC)CCOC(=O)c1ccc(-n2c(C)nc3ccccc3c2=O)cc1.Cl,2
2.17609125905568,0.001,1,150,mg/kg,LD50,CCN(CC)CCOC(=O)Cc1ccc2c(c1)OCc1ccccc1C2=O.Cl,1
2.73798732633343,0.001,1,547,mg/kg,LD50,CCN(CC)CCOc1ccc(C2=C(c3ccccc3)Cc3cc(OC)ccc32)cc1.Cl,2
2.85491302230786,0.001,1,716,mg/kg,LD50,CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1.Cl,2
3.07918124604762,0.001,1,1200,mg/kg,LD50,CCN(CC)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12.Cl,2
2.72509452108147,0.001,1,531,mg/kg,LD50,CCN(CC)CCOCc1ccc(C)cc1.Cl,2
2.91907809237607,0.001,1,830,mg/kg,LD50,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1.Cl,2
2.56702636615906,0.001,1,369,mg/kg,LD50,CCN(CCCC(=O)C1CCCCC1)C(C)Cc1ccc(OC)cc1.Cl,1
2.74896286125616,0.001,1,561,mg/kg,LD50,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)c(OC)cc2C1.Cl,2
3.45178643552429,0.001,1,2830,mg/kg,LD50,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1.Cl,2
3.30102999566398,1.001,1,2000,mg/kg,LD50,CCN(CCCCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2ccccc2C1.Cl,2
3.18752072083646,0.001,1,1540,mg/kg,LD50,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl,2
3.18752072083646,0.001,1,1540,mg/kg,LD50,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)c(OC)cc2C1.Cl,2
3.06069784035361,0.001,1,1150,mg/kg,LD50,CCN(CCN(C)C)c1ccccc1.Cl,2
3.0565237240791,0.001,1,1139,mg/kg,LD50,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C.Cl,2
3.03822263836872,0.001,1,1092,mg/kg,LD50,CCn1c2c(c3cccc(N)c31)CCCC2.Cl,2
2.77815125038364,0.001,1,600,mg/kg,LD50,CCN1CCC(=C2c3ccccc3CCc3ccccc32)C1C.Cl,2
3.28488171465545,0.001,1,1927,mg/kg,LD50,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21.Cl,2
2.23044892137827,0.001,1,170,mg/kg,LD50,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl,1
2.34439227368511,0.001,1,221,mg/kg,LD50,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,1
2.36172783601759,0.001,1,230,mg/kg,LD50,CCOC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1.Cl,1
2.55990662503611,0.001,2,363,mg/kg,LD50,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCCCC2)C1c1cccc([N+](=O)[O-])c1.Cl,1
3,1.001,1,1000,mg/kg,LD50,CCOC(=O)C1=C(C)[N-]C(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1.Cl,2
3.90308998699194,0.001,1,8000,mg/kg,LD50,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1.Cl,3
3,1.001,1,1000,mg/kg,LD50,CCOC(=O)N(C)C1CCCN(c2nc3cc(OC)c(OC)cc3c(=N)[nH]2)C1.Cl,2
2.13987908640124,0.001,1,138,mg/kg,LD50,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1CC2.Cl,1
2.77670118398841,0.001,1,598,mg/kg,LD50,CCOC(=O)NNc1nncc2ccccc12.Cl,2
4.13987908640124,0.001,1,13800,mg/kg,LD50,CCOC(=O)[C@@H](N)Cc1ccc(O)cc1.Cl,3
3.6036855496147,0.001,1,4015,mg/kg,LD50,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O.Cl,2
3.54912592675811,0.001,1,3541,mg/kg,LD50,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,2
3.54851225634104,0.001,1,3536,mg/kg,LD50,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O.Cl,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl,2
3.69897000433602,1.001,1,5000,mg/kg,LD50,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O.Cl,2
2.75204844781944,0.001,1,565,mg/kg,LD50,CCOC(C(=O)N(C)CCN(C)C)(c1ccccc1)c1ccccc1.Cl,2
2.90848501887865,0.001,1,810,mg/kg,LD50,CCOc1cc2c3c([nH]c2cc1N)CCCC3.Cl,2
3.47712125471966,1.001,1,3000,mg/kg,LD50,CCOc1ccc(C(O)=NCc2ccc(OCCNC)cc2)cc1OCC.Cl,2
3.33243845991561,0.001,1,2150,mg/kg,LD50,CCOc1occ2cnc(C)c(O)c12.Cl,2
3.13033376849501,0.001,1,1350,mg/kg,LD50,CCOc1ccc(N(C)C(=O)C(C(C)O)N(C)C)cc1.Cl,2
3.31806333496276,0.001,1,2080,mg/kg,LD50,CCOc1ccc(N)cc1.Cl,2
2.58804562952784,1.11192437480818,2,500,mg/kg,LD50,CCOc1ccccc1C(=N)N.Cl,1
1.46239799789896,0.001,1,29,mg/kg,LD50,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,0
2.82930377283103,0.001,1,675,mg/kg,LD50,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1.Cl,2
3.22604662450887,0.114991349473411,4,1600,mg/kg,LD50,CN(C)C(=N)NC(=N)N.Cl,2
2.83250891270624,0.001,1,680,mg/kg,LD50,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1.Cl,2
2.53147891704226,0.0654971978018503,3,250,mg/kg,LD50,CN(C)C(CSC(N)=O)CSC(N)=O.Cl,1
2.9912260756925,0.001,1,980,mg/kg,LD50,Cc1cccc(C)c1NN=C(N)N(C)C.Cl,2
1.68124123737559,0.001,1,48,mg/kg,LD50,CN(C)c1ccc(N)cc1.Cl,0
1.38021124171161,0.001,1,24,mg/kg,LD50,CN(C)c1cccc2nc3cccc([N+](=O)[O-])c3cc12.Cl,0
2.35218251811136,0.001,1,225,mg/kg,LD50,Cc1cc(Cl)ccc1N=CN(C)C.Cl,1
3.14612803567824,0.001,1,1400,mg/kg,LD50,CN(C)CC(=O)N1Cc2ccccc2CC2CCCCC21.Cl,2
2.60205999132796,1.001,1,400,mg/kg,LD50,CC(C)=CCC(C#N)(CCN(C)C)c1cccc2ccccc12.Cl,1
2.16731733474818,0.001,1,147,mg/kg,LD50,CN(C)CCC=C1c2ccccc2COc2ccccc21.Cl,1
2.23044892137827,0.001,1,170,mg/kg,LD50,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21.Cl,1
2.41497334797082,0.001,1,260,mg/kg,LD50,CN(C)CCC=C1c2ccccc2CSc2ccccc21.Cl,1
2.48429983934679,0.001,1,305,mg/kg,LD50,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,1
1.72672720902657,0.001,1,53.3,mg/kg,LD50,CN(C)CCCn1c2ccccc2c(=O)c2c([N+](=O)[O-])cccc21.Cl,1
2.60205999132796,0.001,1,400,mg/kg,LD50,CN(C)CCCN1c2ccccc2Sc2ccccc21.Cl,1
2.78532983501077,0.001,1,610,mg/kg,LD50,CN(C)CCCN1c2ccccc2Sc2cccnc21.Cl,2
3.17609125905568,1.001,1,1500,mg/kg,LD50,Cc1ccc2c(c1)c(-c1ccccc1)nn2CCCN(C)C.Cl,2
2.04139268515823,0.001,1,110,mg/kg,LD50,CN(C)CCCNc1c2ccccc2[n+]([O-])c2cccc([N+](=O)[O-])c12.Cl,1
3,1.001,1,1000,mg/kg,LD50,CN(C)CCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12.Cl,2
2.86923171973098,0.001,1,740,mg/kg,LD50,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,2
2.37657695705651,0.001,1,238,mg/kg,LD50,CN(C)CCCl.Cl,1
2.47712125471966,0.001,1,300,mg/kg,LD50,CN(C)CCN(Cc1ccccc1)c1ccccc1.Cl,1
3.04139268515823,0.001,1,1100,mg/kg,LD50,CC(=O)N(CCN(C)C)n1cc(-c2ccccc2)c2ccccc21.Cl,2
2.93701610746481,0.001,1,865,mg/kg,LD50,CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl,2
3,0.001,1,1000,mg/kg,LD50,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.Cl,2
2.51746455524213,0.111924374808178,2,255,mg/kg,LD50,Cc1ccccc1C(OCCN(C)C)c1ccccc1.Cl,1
3,1.001,1,1000,mg/kg,LD50,CN(C)CCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12.Cl,2
3.17609125905568,0.001,1,1500,mg/kg,LD50,CN(C)CCOCCOC(=O)N1c2ccccc2Sc2ccccc21.Cl,2
3,1.001,1,1000,mg/kg,LD50,CN(C)CCSc1nc2ccccc2cc1-c1ccccc1.Cl,2
2.29225607135648,0.001,1,196,mg/kg,LD50,CN(C)N.Cl,1
2.39794000867204,0.001,1,250,mg/kg,LD50,C#CCN(C)Cc1ccccc1.Cl,1
